TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
Classe;57.076.795/0001-39;ÉXES CARAJÁ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;67307502.22;67081635.98
Classe;57.088.244/0001-95;CENTRO SUL CONCESSOES FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;293343149.31;289408991.11
Classe;57.088.363/0001-48;CLASSE ÚNICA DE COTAS DO NORTE SANEAMENTO FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;77219841.17;73402640.04
Classe;57.088.482/0001-09;VCA FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;23633334.65;24428320.60
Classe;57.088.975/0001-30;MS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;169625479.51;126162872.82
Classe;57.090.601/0001-50;MACCA CONSIGNADO PUBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;16362928.30;12028736.27
Classe;57.107.628/0001-08;GTCS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;146171377.72;139284919.12
Classe;57.117.669/0001-85;PAINITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;45468075.63;45398456.26
Classe;57.131.490/0001-82;PONTO RURAL FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;93992629.94;92880944.24
Classe;57.133.534/0001-03;JIF INFRA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO;2025-02-28;73230022.78;71460641.83
Classe;57.139.003/0001-28;IMPACTO ROXO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;93140547.78;70749951.79
Classe;57.140.603/0001-06;CORUJA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;13853884.74;11850133.33
Classe;57.153.497/0001-03;ITHAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;879447.30;881887.86
Classe;57.182.268/0001-09;GG 8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;36645757.18;30205247.81
Classe;57.182.384/0001-28;FUTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;42136162.23;41777917.04
Classe;57.182.898/0001-83;COPOBRAS FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COME;2025-02-28;30328606.39;30291394.79
Classe;57.183.411/0001-87;SPECIALE PLGN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;99476969.65;78419859.49
Classe;57.185.833/0001-91;PLGN LGCY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;34086739.96;30023121.79
Classe;57.186.320/0001-03;JC LOKI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;49007668.98;49030503.98
Classe;57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2025-02-28;74871017.45;0.00
Classe;57.191.922/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TERRAMAGNA - RESPONSABILIDADE LIMITADA;2025-02-28;60248132.74;48338988.92
Classe;57.204.749/0001-78;MULTIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;24844256.68;20455453.56
Classe;57.213.448/0001-00;MISSÕES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;80155619.23;77984425.82
Classe;57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2025-02-28;54607589.04;40577877.72
Classe;57.223.832/0001-94;IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;15465978.78;15305587.30
Classe;57.224.939/0001-57;VCTEX CL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;82279536.07;74533856.28
Classe;57.246.541/0001-11;ZTIRAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16910330.11;16938559.18
Classe;57.251.224/0001-93;FORTE AGRO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2025-02-28;32665827.93;0.00
Classe;57.258.316/0001-03;CUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS CRÉDITO IMOBILIÁRIO;2025-02-28;575788.15;582479.24
Classe;57.259.989/0001-70;TRÊS TENTOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2025-02-28;363355038.46;0.00
Classe;57.268.846/0001-24;FANGIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;268372981.74;268385962.12
Classe;57.269.975/0001-37;TERPSÍCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;340948464.67;340963382.89
Classe;57.270.081/0001-67;HAKKINEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;448070879.92;448080879.92
Classe;57.270.666/0001-87;MOBILITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;50452379.46;50363253.08
Classe;57.271.402/0001-48;ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;141108094.60;139300176.36
Classe;57.283.589/0001-08;AXIOS NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;24436695.57;17502928.98
Classe;57.284.265/0001-86;METROPOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;113347656.19;72564531.46
Classe;57.284.621/0001-61;BIAJU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;26951268.11;26573286.60
Classe;57.300.010/0001-60;LB I FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;3687271.04;2409317.63
Classe;57.310.139/0001-59;LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;16447250.72;16229293.97
Classe;57.325.152/0001-81;MAX 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12077832.23;12077832.23
Classe;57.325.251/0001-63;ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-02-28;669477481.37;527741779.09
Classe;57.334.752/0001-06;DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;57817515.79;56297852.96
Classe;57.339.373/0001-09;EMPHASIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;41160905.34;35071648.40
Classe;57.340.272/0001-58;ESTÍMULO RETOMADA RIO GRANDE DO SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS DE RESP LIM;2025-02-28;30550645.85;27965019.59
Classe;57.341.862/0001-03;BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;13256355.13;12989954.42
Classe;57.342.603/0001-99;B F PURO SANGUE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS PADRONIZADOS RESP LIMITADA;2025-02-28;7614571.87;7709956.79
Classe;57.354.123/0001-48;BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;20564191.14;18957269.12
Classe;57.362.995/0001-58;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;90412269.58;85839264.94
Classe;57.363.296/0001-22;LIWE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO RESPONSABILIDADE LIMITADA;2025-02-28;12401750.38;12224301.04
Classe;57.373.422/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CHEQUE EMPRESA;2025-02-28;78017.26;620735.72
Classe;57.377.181/0001-97;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA;2025-02-28;23956042.90;18024588.94
Classe;57.377.642/0001-21;ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;13652115.64;13462556.90
Classe;57.377.862/0001-55;AEDGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;150946237.27;100644195.80
Classe;57.378.455/0001-62;TERTON FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;14770953.64;14484228.08
Classe;57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;101698995.25;100099989.83
Classe;57.382.221/0001-99;CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;139374665.01;138101461.45
Classe;57.391.433/0001-32;MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10325837.27;10248034.80
Classe;57.391.695/0001-05;SIMPLIX FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;95968.78;95968.78
Classe;57.391.980/0001-18;CLASSE ÚNICA DE COTAS DO FIC FIDC GUARDIAN II DE RESPONSABILIDADE LIMITADA;2025-02-28;13810009.48;13550677.58
Classe;57.400.405/0001-34;SPECIAL SITUATIONS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;27113480.37;27113480.37
Classe;57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2025-02-28;79262458.94;60971062.25
Classe;57.409.698/0001-10;BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;11119445.47;8557719.97
Classe;57.414.978/0001-17;ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2139522.00;1329532.08
Classe;57.437.688/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO EVEREST;2025-02-28;992413.22;993469.52
Classe;57.437.905/0001-40;BERRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;222893493.66;211479282.05
Classe;57.438.580/0001-10;LF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00
Classe;57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2025-02-28;12291784.94;11315190.69
Classe;57.441.997/0001-32;F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;5126842.94;5122262.07
Classe;57.449.433/0001-46;SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2025-02-28;524588098.48;524863015.38
Classe;57.456.281/0001-09;MPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;29971954.40;21482134.47
Classe;57.474.036/0001-24;C18 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;34445684.43;0.00
Classe;57.506.211/0001-18;NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA;2025-02-28;28790187.13;21466879.31
Classe;57.507.339/0001-04;STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;16678732.19;16569498.85
Classe;57.519.386/0001-60;MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3022154.94;2806899.57
Classe;57.532.556/0001-46;FIDC BV AUTO I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;3286731293.24;3421795752.25
Classe;57.532.782/0001-27;COFFEE BANK FIDC FINANCEIROS DO AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-02-28;3194346.78;1730555.87
Classe;57.533.260/0001-40;ONZE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;8647231.56;8060496.58
Classe;57.535.898/0001-10;ARTESANAL CRÉDITO ESTRUTURADO II FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;459559176.92;410386266.70
Classe;57.544.715/0001-22;CINDAPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2043883.06;2029220.38
Classe;57.545.460/0001-12;FACIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;768816.52;755514.47
Classe;57.547.806/0001-11;PLGN PFN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;42479329.37;41948159.91
Classe;57.550.093/0001-45;UPB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-02-28;10037152.92;10037152.92
Classe;57.552.361/0001-68;ALMADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;34320567.08;34695614.22
Classe;57.555.376/0001-80;ARTESANAL CDI+ FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS I - RESPONSABILIDADE LIMITADA;2025-02-28;210300659.95;207749589.83
Classe;57.555.582/0001-90;ALDEBARAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;962159171.18;954807719.89
Classe;57.570.843/0001-40;GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;10608831.01;0.00
Classe;57.584.175/0001-00;MLC 1B FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;14559050.37;14424150.25
Classe;57.584.334/0001-77;TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;237635592.60;151466816.62
Classe;57.584.403/0001-42;CAPRI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;556930189.30;550366969.79
Classe;57.584.525/0001-39;ST 1015 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;55938046.34;55897186.39
Classe;57.585.113/0001-13;FOF 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;1812376.01;1477150.35
Classe;57.585.602/0001-75;AURIN INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESP. LIMITADA;2025-02-28;395353.83;438171.76
Classe;57.609.282/0001-46;CLOUDWALK A.I. FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO;2025-02-28;2694060074.56;2693264310.98
Classe;57.609.674/0001-05;CLASSE ÚNICA DE INVESTIMENTO EM COTAS DO ANDERMATT FUNDO DE INVESTIMENTO EM DIREITOS CRED RESP LTDA;2025-02-28;32841271.34;28536753.76
Classe;57.619.773/0001-78;PLGN VIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;56289080.98;49972480.08
Classe;57.620.020/0001-82;HIGH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21561131.98;21950790.85
Classe;57.624.136/0001-90;GUARDIAN MULTI CONSIGNADO XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;87074126.45;80725865.49
Classe;57.624.406/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSÓRCIOS EXTERNOS -  RESPONSABILIDADE LIMITADA;2025-02-28;25020892.59;24724281.89
Classe;57.645.492/0001-90;ARBEQUINA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-02-28;10208226.48;10208226.48
Classe;57.651.404/0001-62;APPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;301032174.99;301543938.94
Classe;57.654.431/0001-99;ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;40262843.13;43049320.86
Classe;57.660.236/0001-71;INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;104292666.28;79836289.24
Classe;57.660.765/0001-75;ORIGINAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;9954207.17;9954207.17
Classe;57.661.136/0001-60;CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;38424194.14;38434972.23
Classe;57.661.848/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VJP CONSIGNADO - RESPONSABILIDADE LIMITADA;2025-02-28;15075692.13;8197221.24
Classe;57.671.358/0001-63;ASTRO SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;3021331.21;26398981.98
Classe;57.679.175/0001-94;ZANDVOORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;57611659.83;57622697.30
Classe;57.719.370/0001-09;RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2127952055.74;2144975885.61
Classe;57.720.055/0001-93;GENEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;6987827.56;5965519.92
Classe;57.736.857/0001-91;ARTESANAL AFINITTY MEZ A FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;85059638.59;86056072.88
Classe;57.740.019/0001-91;VIA PRIME FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS  RESP LIMITADA;2025-02-28;3002479.60;2997212.81
Classe;57.740.051/0001-77;CHAVANTES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-02-28;20333774.98;12768863.90
Classe;57.750.761/0001-88;LATACHE LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;-51565578.36;-35260464.52
Classe;57.751.173/0001-69;LATACHE LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;429001737.41;425209019.71
Classe;57.752.597/0001-48;AGROMERCANTIL CRÉDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;15160373.55;15160373.55
Classe;57.777.919/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA;2025-02-28;225785669.21;215797553.52
Classe;57.778.286/0001-58;SHIFT AGRO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2025-02-28;14920967.08;14140252.54
Classe;57.779.658/0001-60;GUARDIAN WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10464309.02;10162976.36
Classe;57.786.054/0001-41;SUCCESSUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;29440682.06;29213135.98
Classe;57.790.697/0001-69;PRECPAGO-F2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;14745327.26;13334097.11
Classe;57.810.758/0001-02;YELLOW CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;8104959.23;8060084.54
Classe;57.811.727/0001-76;TERA CRED FV FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;23450929.55;15823333.73
Classe;57.812.456/0001-73;ARTESANAL CDI+ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II -;2025-02-28;226195222.25;181922169.98
Classe;57.816.252/0001-00;NATURA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PESSOAL RESPONSABILIDADE LIMITADA;2025-02-28;516253469.16;0.00
Classe;57.823.707/0001-15;ICRED INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;315346319.35;315346319.35
Classe;57.836.076/0001-79;7INVEST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;2691362.78;2727670.72
Classe;57.883.732/0001-94;IC LESTE PROSOLUTTI CRÉDITOS TRABALHISTAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3217111.45;3275402.25
Classe;57.888.289/0001-44;ELITE YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;28242675.13;21409718.96
Classe;57.889.361/0001-58;FRUTOS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;11434908.90;6574685.73
Classe;57.903.194/0001-52;STAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00
Classe;57.908.380/0001-84;OBY CRÉDITO 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;25053472.93;19549312.66
Classe;57.922.500/0001-06;AGGA PROSPERITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;38290332.39;36596377.12
Classe;57.926.086/0001-03;PUSH TRADE FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;2154740.64;2159249.65
Classe;57.933.661/0001-97;CLASSE ÚNICA DO CIBRA FIAGRO - DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2025-02-28;82477959.91;81553801.94
Classe;57.941.435/0001-58;EJM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;2879596.13;2879596.13
Classe;57.967.745/0001-41;STRONG BASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA TELECOMUNICAÇÕES;2025-02-28;1018510.47;994907.99
Classe;57.976.916/0001-07;TM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;790501515.42;789647428.06
Classe;57.996.195/0001-99;CDC EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-02-28;3424775.87;2609080.07
Classe;57.998.329/0001-00;LOYALTY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;5926503.72;4830039.67
Classe;58.011.272/0001-77;SETENTRIONAL I FI EM COTAS DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-02-28;32672488.64;28661460.60
Classe;58.017.960/0001-44;CASCAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;20149650.66;18387739.68
Classe;58.019.438/0001-00;HANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;64110278.58;43190425.30
Classe;58.035.124/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO XI;2025-02-28;181511515.99;135883179.77
Classe;58.036.896/0001-49;ORIZ JUS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;22608163.63;19064439.04
Classe;58.038.938/0001-80;TIVIO ALT CREDITO HIGH YIELD 180 FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;17478812.11;13936963.28
Classe;58.041.846/0001-50;FEEDER CB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;491901.44;491655.89
Classe;58.051.964/0001-49;ENEL2 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  CLASSE ÚNICA FECHADA;2025-02-28;841763.40;699353.08
Classe;58.055.083/0001-04;MIDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;167797933.17;165764440.71
Classe;58.055.646/0001-56;ORUMAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;5531520.78;6465007.17
Classe;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;50248028.70;49958461.42
Classe;58.059.177/0001-43;RED SEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;45514967.29;45036165.90
